date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:41	231404/231404	---M--	200	added ('OK')	image/png	etag:%22658b9b06-387ec%22	https://devhostco.xyz/madifax/images/about-img-1.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/about-img-1.png	(from https://devhostco.xyz/madifax/index_3.html)
18:27:41	139484/139484	---M--	200	added ('OK')	image/png	etag:%22658b9b06-220dc%22	https://devhostco.xyz/madifax/images/about-img-2.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/about-img-2.png	(from https://devhostco.xyz/madifax/index_3.html)
18:27:41	929010/929010	---M--	200	added ('OK')	image/jpeg	etag:%22658b9b06-e2cf2%22	https://devhostco.xyz/madifax/images/appontment-bg-h3.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/appontment-bg-h3.jpg	(from https://devhostco.xyz/madifax/index_3.html)
18:27:42	66855/66855	---M--	200	added ('OK')	image/png	etag:%22658b9b06-10527%22	https://devhostco.xyz/madifax/images/helpline-vactor.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/helpline-vactor.png	(from https://devhostco.xyz/madifax/index_3.html)
18:27:42	1596306/1596306	---M--	200	added ('OK')	image/jpeg	etag:%22658b9b06-185b92%22	https://devhostco.xyz/madifax/images/footer-three-bg.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/footer-three-bg.jpg	(from https://devhostco.xyz/madifax/index_3.html)
18:27:42	2355/2355	---M--	200	added ('OK')	image/png	etag:%22658b9b06-933%22	https://devhostco.xyz/madifax/images/footer-three-logo.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/footer-three-logo.png	(from https://devhostco.xyz/madifax/index_3.html)
18:27:43	71052/71052	---M--	200	added ('OK')	image/jpeg	etag:%22658bb28e-1158c%22	https://devhostco.xyz/madifax/images/counter_bg.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/counter_bg.jpg	(from https://devhostco.xyz/madifax/about.html)
18:27:43	195287/195287	---M--	200	added ('OK')	image/jpeg	etag:%22658bb980-2fad7%22	https://devhostco.xyz/madifax/images/service-5.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service-5.jpg	(from https://devhostco.xyz/madifax/service.html)
18:27:43	194285/194285	---M--	200	added ('OK')	image/jpeg	etag:%22658bb980-2f6ed%22	https://devhostco.xyz/madifax/images/service-6.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service-6.jpg	(from https://devhostco.xyz/madifax/service.html)
18:27:43	246775/246775	---M--	200	added ('OK')	image/jpeg	etag:%22658bb980-3c3f7%22	https://devhostco.xyz/madifax/images/service-7.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service-7.jpg	(from https://devhostco.xyz/madifax/service.html)
18:27:44	194145/194145	---M--	200	added ('OK')	image/jpeg	etag:%22658bb980-2f661%22	https://devhostco.xyz/madifax/images/service-8.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service-8.jpg	(from https://devhostco.xyz/madifax/service.html)
18:27:44	158958/158958	---M--	200	added ('OK')	image/jpeg	etag:%22658bc596-26cee%22	https://devhostco.xyz/madifax/images/blog_dtls-1.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog_dtls-1.jpg	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:44	52153/52153	---M--	200	added ('OK')	image/png	etag:%22658bc596-cbb9%22	https://devhostco.xyz/madifax/images/comment-1.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/comment-1.png	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:44	44415/44415	---M--	200	added ('OK')	image/png	etag:%22658bc596-ad7f%22	https://devhostco.xyz/madifax/images/comment-2.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/comment-2.png	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:44	56515/56515	---M--	200	added ('OK')	image/png	etag:%22658bc596-dcc3%22	https://devhostco.xyz/madifax/images/comment-3.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/comment-3.png	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:45	26392/26392	---M--	200	added ('OK')	image/jpeg	etag:%22658bc596-6718%22	https://devhostco.xyz/madifax/images/blog_dtls-2.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog_dtls-2.jpg	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:45	27501/27501	---M--	200	added ('OK')	image/jpeg	etag:%22658bc596-6b6d%22	https://devhostco.xyz/madifax/images/blog_dtls-3.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog_dtls-3.jpg	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:45	28266/28266	---M--	200	added ('OK')	image/jpeg	etag:%22658bc596-6e6a%22	https://devhostco.xyz/madifax/images/blog_dtls-4.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog_dtls-4.jpg	(from https://devhostco.xyz/madifax/blog_details.html)
18:27:46	173745/173745	---M--	200	added ('OK')	image/jpeg	etag:%22658c4638-2a6b1%22	https://devhostco.xyz/madifax/images/service_dtls-1.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service_dtls-1.jpg	(from https://devhostco.xyz/madifax/service_details.html)
18:27:46	235020/235020	---M--	200	added ('OK')	image/jpeg	etag:%22658c4638-3960c%22	https://devhostco.xyz/madifax/images/service_dtls-3.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service_dtls-3.jpg	(from https://devhostco.xyz/madifax/service_details.html)
18:27:46	246182/246182	---M--	200	added ('OK')	image/jpeg	etag:%22658c4638-3c1a6%22	https://devhostco.xyz/madifax/images/service_dtls-4.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service_dtls-4.jpg	(from https://devhostco.xyz/madifax/service_details.html)
18:27:46	233067/233067	---M--	200	added ('OK')	image/jpeg	etag:%22658c4638-38e6b%22	https://devhostco.xyz/madifax/images/service_dtls-5.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/service_dtls-5.jpg	(from https://devhostco.xyz/madifax/service_details.html)
18:27:46	73684/73684	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-11fd4%22	https://devhostco.xyz/madifax/images/gallary-1.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-1.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:47	74987/74987	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-124eb%22	https://devhostco.xyz/madifax/images/gallary-2.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-2.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:47	175246/175246	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-2ac8e%22	https://devhostco.xyz/madifax/images/gallary-6.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-6.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:47	72120/72120	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-119b8%22	https://devhostco.xyz/madifax/images/gallary-3.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-3.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:47	323182/323182	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-4ee6e%22	https://devhostco.xyz/madifax/images/gallary-4.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-4.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:48	147549/147549	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-2405d%22	https://devhostco.xyz/madifax/images/gallary-7.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-7.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:48	307976/307976	---M--	200	added ('OK')	image/jpeg	etag:%22658d18de-4b308%22	https://devhostco.xyz/madifax/images/gallary-5.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/gallary-5.jpg	(from https://devhostco.xyz/madifax/gallary.html)
18:27:48	22931/22931	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-5993%22	https://devhostco.xyz/madifax/images/payment-1.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-1.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:48	23686/23686	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-5c86%22	https://devhostco.xyz/madifax/images/payment-2.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-2.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:49	26303/26303	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-66bf%22	https://devhostco.xyz/madifax/images/payment-3.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-3.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:49	21057/21057	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-5241%22	https://devhostco.xyz/madifax/images/payment-4.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-4.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:49	25851/25851	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-64fb%22	https://devhostco.xyz/madifax/images/payment-5.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-5.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:49	20610/20610	---M--	200	added ('OK')	image/jpeg	etag:%22658e48a8-5082%22	https://devhostco.xyz/madifax/images/payment-6.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/payment-6.jpg	(from https://devhostco.xyz/madifax/payment.html)
18:27:50	51481/51481	---M--	200	added ('OK')	image/png	etag:%22658e50aa-c919%22	https://devhostco.xyz/madifax/images/user_img.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/user_img.png	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:50	28166/28166	---M-Z	200	added ('OK')	text/html	etag:%226e06-60daa8815dec0-gzip%22	https://devhostco.xyz/madifax/dashboard_appoinment.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_appoinment.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:50	31138/31138	---M-Z	200	added ('OK')	text/html	etag:%2279a2-60daa88bdb780-gzip%22	https://devhostco.xyz/madifax/dashboard_trannsaction_history.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_trannsaction_history.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:50	29338/29338	---M-Z	200	added ('OK')	text/html	etag:%22729a-60deff7bd7f40-gzip%22	https://devhostco.xyz/madifax/dashboard_meeting_history.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_meeting_history.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:50	24500/24500	---M-Z	200	added ('OK')	text/html	etag:%225fb4-60deff8c0e580-gzip%22	https://devhostco.xyz/madifax/dashboard_upcoming_meeting.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_upcoming_meeting.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:51	73565/73565	---M-Z	200	added ('OK')	text/html	etag:%2211f5d-60daa88716c40-gzip%22	https://devhostco.xyz/madifax/dashboard_message.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_message.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:51	21916/21916	---M-Z	200	added ('OK')	text/html	etag:%22559c-60deff8284f00-gzip%22	https://devhostco.xyz/madifax/dashboard_profile_edit.html	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/dashboard_profile_edit.html	(from https://devhostco.xyz/madifax/dashboard.html)
18:27:52	149923/149923	---M--	200	added ('OK')	image/png	etag:%22658e83d2-249a3%22	https://devhostco.xyz/madifax/images/errore-img.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/errore-img.png	(from https://devhostco.xyz/madifax/error.html)
18:27:52	13013/13013	---M--	200	added ('OK')	image/jpeg	etag:%22658e8778-32d5%22	https://devhostco.xyz/madifax/images/Facebook-img.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/Facebook-img.jpg	(from https://devhostco.xyz/madifax/sign_in.html)
18:27:52	10912/10912	---M--	200	added ('OK')	image/jpeg	etag:%22658e8778-2aa0%22	https://devhostco.xyz/madifax/images/twtter-img.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/twtter-img.jpg	(from https://devhostco.xyz/madifax/sign_in.html)
18:27:52	11830/11830	---M--	200	added ('OK')	image/jpeg	etag:%22658e8778-2e36%22	https://devhostco.xyz/madifax/images/Google-img.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/Google-img.jpg	(from https://devhostco.xyz/madifax/sign_in.html)
18:27:53	225920/225920	---M--	200	added ('OK')	image/jpeg	etag:%22658ebd90-37280%22	https://devhostco.xyz/madifax/images/blog-6.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog-6.jpg	(from https://devhostco.xyz/madifax/blog.html)
18:27:53	264777/264777	---M--	200	added ('OK')	image/jpeg	etag:%22658ebd90-40a49%22	https://devhostco.xyz/madifax/images/blog-4.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog-4.jpg	(from https://devhostco.xyz/madifax/blog.html)
18:27:53	347067/347067	---M--	200	added ('OK')	image/jpeg	etag:%22658ebd90-54bbb%22	https://devhostco.xyz/madifax/images/blog-5.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog-5.jpg	(from https://devhostco.xyz/madifax/blog.html)
18:27:53	190472/190472	---M--	200	added ('OK')	image/jpeg	etag:%22658ebd90-2e808%22	https://devhostco.xyz/madifax/images/blog-7.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/blog-7.jpg	(from https://devhostco.xyz/madifax/blog.html)
18:27:54	81184/81184	---M--	200	added ('OK')	image/jpeg	etag:%22658ec18e-13d20%22	https://devhostco.xyz/madifax/images/contact_img.jpg	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/contact_img.jpg	(from https://devhostco.xyz/madifax/contact.html)
18:27:55	301619/301619	---M--	200	added ('OK')	image/png	etag:%22658ec49e-49a33%22	https://devhostco.xyz/madifax/images/appoinment_page_img.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/appoinment_page_img.png	(from https://devhostco.xyz/madifax/appointment.html)
18:27:55	16028/16028	---M--	200	added ('OK')	image/png	etag:%22658e795e-3e9c%22	https://devhostco.xyz/madifax/images/massage-1.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-1.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:55	12927/12927	---M--	200	added ('OK')	image/png	etag:%22658e795e-327f%22	https://devhostco.xyz/madifax/images/massage-2.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-2.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:56	13896/13896	---M--	200	added ('OK')	image/png	etag:%22658e795e-3648%22	https://devhostco.xyz/madifax/images/massage-3.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-3.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:56	21757/21757	---M--	200	added ('OK')	image/png	etag:%22658e795e-54fd%22	https://devhostco.xyz/madifax/images/massage-4.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-4.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:56	19899/19899	---M--	200	added ('OK')	image/png	etag:%22658e795e-4dbb%22	https://devhostco.xyz/madifax/images/massage-5.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-5.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:56	21562/21562	---M--	200	added ('OK')	image/png	etag:%22658e795e-543a%22	https://devhostco.xyz/madifax/images/massage-6.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-6.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:56	21661/21661	---M--	200	added ('OK')	image/png	etag:%22658e795e-549d%22	https://devhostco.xyz/madifax/images/massage-7.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-7.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
18:27:57	17472/17472	---M--	200	added ('OK')	image/png	etag:%22658e795e-4440%22	https://devhostco.xyz/madifax/images/massage-8.png	C:/Users/SistanaLaptop/Desktop/moshaver/devhostco.xyz/madifax/images/massage-8.png	(from https://devhostco.xyz/madifax/dashboard_message.html)
